,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
826,1192.0,208.958,44.514,161.72,65.706,196.706,28.48,6.02,1161.0,208.341,44.16,162.37,63.344,193.793,27.2,5.88,0.5956544945731945,0.557899962923352
827,1193.0,32.26,88.227,327.3,95.821,202.863,199.8,15.95,1162.0,32.442,88.601,326.98,93.653,200.056,195.5,15.78,0.5217044805096862,0.4159020412897382
828,1194.0,191.477,58.28,186.06,164.0,194.6,0.32,0.64,1177.0,191.795,57.636,186.81,161.8,193.8,0.64,0.9,1.1538722879707926,0.6981364881300423
829,1195.0,137.44,44.609,205.79,263.264,198.989,41.28,7.25,1172.0,136.903,44.925,206.5,261.17,196.709,40.0,7.14,0.5923976924374096,0.4928141952441373
830,1197.0,75.598,38.679,254.64,290.82,198.771,35.68,6.74,1163.0,75.657,39.225,254.49,288.658,196.579,36.8,6.85,0.5570744475060101,0.5472583662422034
831,1199.0,295.179,39.386,63.38,178.929,201.541,181.9,15.22,1165.0,295.44,38.926,62.93,176.683,198.998,179.2,15.11,0.547786910152526,0.48863034565224095
832,1200.0,217.976,57.454,134.06,197.675,199.288,65.44,9.13,1166.0,217.76,57.037,134.44,195.507,196.828,62.4,8.91,0.5254775229496369,0.45484864676849124
833,1201.0,280.933,87.032,78.35,240.081,198.335,23.68,5.49,1173.0,280.917,86.542,78.25,237.803,196.293,23.36,5.45,0.5005350054771481,0.4902603331244118
834,1202.0,248.924,81.131,112.35,297.626,198.306,58.88,8.66,1174.0,248.795,80.633,112.4,295.486,196.275,56.64,8.49,0.5148792396460631,0.5140301526496165
835,1203.0,248.164,82.147,112.9,28.179,202.062,173.9,14.88,1164.0,248.114,81.642,113.03,25.848,198.85,169.9,14.71,0.52210335754085,0.5074202235821504
836,1204.0,124.247,70.893,252.21,152.401,200.981,49.44,7.93,1170.0,124.076,71.265,252.55,150.099,198.387,49.12,7.91,0.49549865011014343,0.40564795467221304
837,1206.0,152.263,44.606,215.44,230.226,203.689,172.0,14.8,1178.0,151.677,44.712,216.12,227.97,201.319,163.2,14.42,0.5001499310280327,0.4253108941534407
838,1207.0,142.778,54.806,205.07,67.951,202.177,56.48,8.48,1176.0,142.32,55.02,205.69,65.614,199.141,54.56,8.33,0.5599162427809121,0.43156648965590083
839,1208.0,130.246,75.03,244.38,271.382,200.822,71.04,9.51,1180.0,130.034,75.312,244.8,269.34,198.646,69.6,9.41,0.5052627042659328,0.34860283705506795
840,1209.0,244.072,37.361,107.62,6.134,202.846,115.0,12.1,1175.0,243.94,36.783,107.8,4.59,199.55,97.92,11.17,0.5882110332341849,0.5834512530369906
841,1210.0,123.794,87.043,247.06,60.037,202.981,78.72,10.01,1179.0,123.694,87.376,247.37,57.709,199.936,77.44,9.93,0.46256918918801515,0.3476568282610308
842,1211.0,119.519,72.496,246.38,190.51,199.067,13.92,4.21,1170.0,124.076,71.265,252.55,150.099,198.387,49.12,7.91,8.821509137178532,4.502351430372462
843,1212.0,140.878,63.782,245.59,110.531,200.526,30.88,6.27,1183.0,140.62,64.076,246.02,108.204,197.857,31.36,6.32,0.49029200520653854,0.3743569997603988
844,1213.0,192.953,57.46,185.3,164.267,197.467,0.48,0.78,1177.0,191.795,57.636,186.81,161.8,193.8,0.64,0.9,1.3324526464494169,0.9928860295731473
845,1215.0,316.006,49.308,39.01,304.068,201.173,14.08,4.23,1186.0,316.18,48.854,38.36,301.904,199.108,13.92,4.21,0.7146537601589681,0.4726551375323652
846,1218.0,61.683,61.963,291.4,162.653,203.602,68.16,9.32,1185.0,61.753,62.385,291.23,160.388,201.073,67.84,9.29,0.4480784136987888,0.4265164733029463
847,1221.0,245.083,89.374,102.49,222.909,200.902,8.8,3.35,1189.0,245.071,88.859,102.53,220.719,198.494,10.24,3.61,0.5166760935079703,0.5151397526811717
848,1222.0,235.891,35.977,105.99,114.088,204.278,69.12,9.38,1188.0,235.434,35.522,106.52,111.759,201.527,67.36,9.26,0.5510215483140665,0.5275515133137528
849,1223.0,298.465,59.342,72.95,168.385,202.289,12.64,4.01,1193.0,298.595,58.801,72.5,166.103,199.829,11.2,3.78,0.6722684180442031,0.5523734697744302
850,1224.0,98.753,59.657,263.85,15.352,206.353,88.64,10.62,1192.0,98.587,60.256,264.01,13.036,202.795,83.2,10.29,0.6207748887102618,0.6159947187324496
851,1225.0,12.018,21.831,349.69,105.797,205.506,35.36,6.71,1194.0,13.442,21.67,348.15,103.53,202.834,32.0,6.38,0.5929635662346256,0.5516854263207203
852,1226.0,313.901,74.722,29.03,302.114,201.2,1.12,1.19,1199.0,314.237,73.986,28.04,300.0,199.6,0.8,1.01,1.2063381641533073,0.8039768567286404
853,1227.0,167.353,38.34,206.76,188.686,206.222,50.4,8.01,1195.0,166.483,38.267,207.67,186.476,203.293,45.6,7.62,0.5897182664728566,0.5441647866723887
854,1229.0,306.765,85.502,27.9,297.05,203.817,36.64,6.83,1198.0,306.619,85.131,27.47,294.919,201.684,35.68,6.74,0.5950700459865876,0.39851576053398496
855,1231.0,142.546,64.123,219.74,170.337,203.368,3.04,1.97,1197.0,142.364,64.108,220.19,168.0,200.526,3.04,1.97,0.4053894321062948,0.1644266273285554
856,1232.0,54.073,71.433,333.27,197.074,206.913,104.0,11.51,1201.0,54.2,71.842,333.03,195.216,203.731,90.08,10.71,0.47096233628117184,0.4263909397119273
857,1234.0,46.299,58.868,307.29,266.76,207.601,104.0,11.51,1203.0,46.643,59.39,306.73,264.574,204.266,79.36,10.05,0.7118467641532725,0.5997193816422915
858,1235.0,30.816,25.111,344.86,303.815,206.229,30.4,6.22,1211.0,31.464,24.471,343.7,301.949,203.492,22.4,5.34,0.9001447885628966,0.6952808756776593
859,1236.0,316.704,58.958,15.91,156.814,207.827,56.32,8.47,1206.0,316.893,58.675,15.46,154.168,204.535,45.12,7.58,0.4798278872510838,0.32593434283730904
860,1238.0,105.558,84.94,268.87,292.512,206.218,23.52,5.47,1207.0,105.466,85.202,269.06,290.193,203.887,22.56,5.36,0.33197003871322456,0.27757071158324603
861,1239.0,266.933,35.547,78.96,39.985,207.135,29.44,6.12,1202.0,267.152,34.991,78.68,37.527,203.857,29.92,6.17,0.5791080562193477,0.5701979897097735
862,1241.0,144.284,18.755,240.51,152.4,203.7,0.64,0.9,1210.0,144.075,17.691,241.03,150.24,201.28,0.8,1.01,1.1134209994003261,1.066003800802022
863,1242.0,208.316,26.448,161.77,144.265,208.281,47.36,7.77,1209.0,207.495,26.096,162.55,142.235,204.871,36.8,6.85,0.5078149074338827,0.5059223886386897
864,1243.0,62.863,65.776,285.06,278.625,207.218,36.48,6.82,1213.0,62.996,66.328,284.72,276.35,204.783,33.44,6.53,0.6334678534272731,0.5652241708896487
865,1245.0,227.772,67.413,109.29,33.929,208.834,50.56,8.02,1208.0,227.689,66.981,109.55,31.691,205.176,42.24,7.33,0.49435345804707564,0.4387233639241838
866,1246.0,32.013,24.926,338.14,134.587,208.536,66.4,9.19,1212.0,33.042,25.236,337.01,132.95,205.084,50.72,8.04,0.5705813558027649,0.5351192373245067
867,1248.0,330.62,50.389,58.99,150.5,208.614,34.08,6.59,1218.0,330.739,50.127,58.51,148.063,205.098,24.48,5.58,0.4900685810171835,0.27751885818711686
868,1249.0,119.176,59.768,250.69,167.222,208.454,43.52,7.44,1215.0,118.855,60.159,251.12,165.378,205.071,33.12,6.49,0.5501254206183867,0.4796918081239347
869,1250.0,247.885,71.175,118.65,311.391,208.29,61.28,8.83,1219.0,248.074,71.002,118.76,308.541,205.148,37.28,6.89,0.30203698553934155,0.24879234762843194
870,1252.0,13.285,40.622,339.55,287.606,208.834,46.72,7.71,1223.0,14.732,41.193,337.78,285.846,205.737,29.92,6.17,1.2966455471407883,1.1062700959640714
871,1253.0,120.213,51.779,243.3,70.507,207.478,13.12,4.09,1153.0,128.977,53.543,232.69,21.942,192.839,16.48,4.58,8.918284285215053,7.184574292475157
872,1254.0,47.618,45.45,284.67,119.851,209.114,35.2,6.69,1217.0,47.72,45.671,284.15,116.874,205.6,26.08,5.76,0.505343496054548,0.23269023429639712
873,1255.0,342.312,45.705,44.64,177.241,209.321,62.72,8.94,1222.0,342.55,45.523,44.01,174.34,205.862,40.48,7.18,0.5262172130671745,0.24910410325370427
874,1256.0,32.203,53.07,313.32,237.271,209.595,37.12,6.87,1229.0,32.567,52.991,312.81,235.491,206.123,18.24,4.82,0.41898968399475606,0.30135871128826486
875,1257.0,196.017,65.804,186.32,301.429,209.16,22.08,5.3,1230.0,195.452,67.153,186.69,297.911,206.082,8.64,3.32,1.4522531771163842,1.445047242894355
876,1258.0,188.698,60.602,172.78,66.157,209.173,35.52,6.72,1221.0,188.336,60.372,173.33,63.593,205.614,28.32,6.0,0.5387771635155282,0.39005447525692843
877,1261.0,244.243,28.118,105.21,263.708,207.692,4.16,2.3,1167.0,246.395,25.837,105.96,260.533,192.667,0.48,0.78,3.6431853803805563,2.480790702128107
878,1262.0,111.175,86.937,271.51,2.102,209.351,19.52,4.99,1228.0,111.082,87.233,271.87,0.904,205.835,7.36,3.06,0.471656071265657,0.3102299354883321
879,1263.0,65.588,78.822,325.0,53.719,208.598,16.16,4.54,1225.0,65.607,79.28,324.71,51.231,205.596,16.32,4.56,0.5404918672154982,0.45837972766295737
880,1265.0,137.637,41.25,198.43,22.41,209.727,31.84,6.37,1224.0,136.956,41.454,199.12,20.015,205.988,25.44,5.69,0.5253697727304175,0.4940104930416555
881,1267.0,39.218,70.857,339.92,214.718,209.14,25.76,5.73,1236.0,39.404,71.336,339.53,212.858,205.954,16.64,4.6,0.6075634391783117,0.5102994800732191
882,1268.0,123.256,90.088,240.24,222.554,209.883,32.32,6.41,1237.0,302.933,89.352,59.4,219.42,206.453,14.56,4.31,0.740959161698308,0.6464703130201599
883,1269.0,159.75,52.195,202.27,56.891,208.673,3.52,2.12,1232.0,159.092,52.235,202.74,54.557,205.391,3.68,2.16,0.525828051580592,0.5215625742183903
884,1270.0,347.106,29.527,359.04,83.718,209.755,32.64,6.45,1234.0,347.709,29.509,358.26,81.206,206.274,20.8,5.15,0.39211094405590285,0.29763999987140155
885,1271.0,268.08,84.506,78.89,205.854,209.863,34.56,6.63,1235.0,268.118,83.952,78.78,203.931,206.427,16.64,4.6,0.5653488037859777,0.5552885632275899
886,1272.0,30.932,23.95,345.59,297.623,209.2,5.6,2.67,1211.0,31.464,24.471,343.7,301.949,203.492,22.4,5.34,1.514081184010913,0.5648298743939754
887,1274.0,135.831,54.4,228.74,59.898,209.227,9.44,3.47,1233.0,135.117,54.634,229.27,57.406,206.125,10.24,3.61,0.6372847060593985,0.6267224389430956
888,1275.0,275.742,78.869,108.67,103.633,209.419,13.76,4.19,1242.0,275.622,78.305,108.67,101.409,206.436,10.72,3.69,0.5766245604557718,0.5761354201170417
889,1276.0,81.054,79.763,256.81,113.178,209.916,17.6,4.73,1243.0,80.917,80.172,256.78,110.975,206.406,10.24,3.61,0.43402983618941643,0.43067425468528775
890,1277.0,242.834,29.353,106.16,273.867,208.844,1.44,1.35,1226.0,243.763,27.681,105.73,261.445,205.561,4.96,2.51,1.7724039597836079,1.7297795340739155
891,1279.0,166.846,44.261,219.73,7.409,210.073,14.08,4.23,1239.0,166.202,44.227,220.52,4.931,206.4,10.72,3.69,0.5577300943127179,0.45061203606112293
892,1280.0,218.09,17.062,132.49,48.217,210.043,31.52,6.34,1240.0,216.693,16.542,133.77,44.931,206.338,18.56,4.86,0.660848731455669,0.6583529105972675
893,1283.0,243.021,55.812,106.09,109.4,208.933,0.96,1.11,1246.0,243.208,55.608,106.65,106.629,205.943,1.12,1.19,0.7128668884290849,0.25590194037614256
894,1286.0,105.656,36.009,281.16,72.503,210.349,6.24,2.82,1249.0,105.149,36.914,281.7,70.168,206.863,3.04,1.97,0.9629531268917375,0.9538316351984762
895,1287.0,132.838,67.872,248.02,96.82,210.388,16.0,4.51,1183.0,140.62,64.076,246.02,108.204,197.857,31.36,6.32,8.140286920567801,8.05528750805636
896,1294.0,25.838,30.985,350.9,296.4,210.0,0.8,1.01,1227.0,38.776,29.028,337.44,299.2,204.0,0.8,1.01,7.10940099778327,6.7468705267029625
897,1295.0,160.061,53.241,201.56,58.133,210.133,0.48,0.78,1232.0,159.092,52.235,202.74,54.557,205.391,3.68,2.16,1.3995379873647085,1.2675737401585543
898,1296.0,242.729,56.074,106.62,106.933,210.133,0.48,0.78,1246.0,243.208,55.608,106.65,106.629,205.943,1.12,1.19,0.680906038758104,0.6117664534645438
899,1297.0,283.673,44.897,61.34,213.8,210.0,0.32,0.64,1251.0,283.982,44.327,60.54,209.2,206.4,0.8,1.01,0.8416767514868587,0.6099117072564383
900,1300.0,245.022,27.731,104.87,263.855,210.655,1.76,1.5,1226.0,243.763,27.681,105.73,261.445,205.561,4.96,2.51,0.640294925926628,0.5874750303624448
901,1302.0,172.16,46.855,208.12,40.421,210.863,3.04,1.97,1239.0,166.202,44.227,220.52,4.931,206.4,10.72,3.69,9.620892218112123,4.99700883360376
902,1310.0,13.641,39.845,337.44,281.022,211.067,1.44,1.35,1223.0,14.732,41.193,337.78,285.846,205.737,29.92,6.17,1.9201318880272968,1.5229598648366818
903,1313.0,26.797,32.303,349.51,296.8,211.1,0.64,0.9,1227.0,38.776,29.028,337.44,299.2,204.0,0.8,1.01,7.135955281638943,6.9177586785731275
904,1313.0,26.797,32.303,349.51,296.8,211.1,0.64,0.9,1231.0,34.122,27.445,342.71,300.705,205.41,3.36,2.07,6.083728261100417,6.067776453241817
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
